sciname,eez_iso3c,ssp126,ssp585
atractoscion aequidens,GIN,-2.4893974886454955,-4.843511145500635
atractoscion aequidens,GNB,-2.458166777295296,-6.408883436319016
atractoscion aequidens,IDN,-6.041068531947124,-4.985531298710029
atractoscion aequidens,IDN,-7.1692732796117005,-5.448033212298852
atractoscion aequidens,MHL,-5.45666061992209,-4.061619111868119
atractoscion aequidens,FSM,-1.1088957478715664,-7.320675624632974
atractoscion aequidens,MOZ,0.9979467854269085,0.5126729034441158
atractoscion aequidens,MMR,-13.405923804354774,-1.9686841905542678
atractoscion aequidens,NGA,1.7387537127154984,-0.5709027485221783
atractoscion aequidens,PNG,-5.084730241933624,-4.683407120026955
atractoscion aequidens,SEN,62.34539639354229,56.257612241115794
atractoscion aequidens,SGP,-11.909851915427895,-12.048771815150445
atractoscion aequidens,SLB,-3.121743080051915,-4.269920608205531
atractoscion aequidens,SOM,1.5369954393870726,0.07432595056732448
atractoscion aequidens,TWN,-60.285056082270316,-63.35423498974301
atractoscion aequidens,VUT,-0.637627805470473,-0.6780292833646361
atractoscion aequidens,VNM,-6.984095312820812,-5.809925667630855
pteroscion peli,CMR,1.3034387556402278,-0.6543243035914691
pteroscion peli,COD,-17.294777741486662,-14.622723685280295
pteroscion peli,COG,-4.439465559093026,-3.442279256854517
pteroscion peli,GNQ,1.528966467535241,-0.07649177571338968
pteroscion peli,GAB,-2.9936363683634157,-2.4635210501434126
pteroscion peli,GMB,-3.8161009005069237,-7.284059557762029
pteroscion peli,GIN,-3.5333265975953276,-5.822568780663889
pteroscion peli,GNB,-3.2720957023628103,-7.846603201732728
pteroscion peli,NGA,-1.4506990222850569,-2.5389332660619073
pteroscion peli,SEN,-4.346735176666829,-7.6146482742586095
paralonchurus peruanus,ECU,-1.9451545679461864,0.630718286900507
pogonias cromis,MEX,11.154719635668208,12.05799301813607
epinephelus aeneus,CMR,0.6699301198956927,-0.982631445915575
epinephelus aeneus,CHN,0.16490191687331082,-0.930836444329474
epinephelus aeneus,COD,-3.0606081953321547,-1.8400393015759202
epinephelus aeneus,COG,-6.275390732695146,-4.659099792809358
epinephelus aeneus,COK,1.204805706048833,4.015373051409876
epinephelus aeneus,GRC,5.196397465081334,2.1502075976342763
epinephelus aeneus,ECU,-1.4898261990329917,0.26016642862775013
epinephelus aeneus,EGY,2.708739732583302,0.6087809781778963
epinephelus aeneus,SLV,-0.9588586749436612,-2.5609689911366607
epinephelus aeneus,GNQ,0.2852067866207999,-0.8421944850873453
epinephelus aeneus,GAB,-4.746411937497421,-3.5519193673120113
epinephelus aeneus,GMB,-2.317125275254668,-3.363265405173379
epinephelus aeneus,GRC,19.057222319839667,17.036211629597577
epinephelus aeneus,GTM,-0.18741373770381298,-0.964961055424953
epinephelus aeneus,GIN,-2.8736790945125206,-3.9666064749617815
epinephelus aeneus,GNB,-3.0633567580922803,-3.9821763083113653
epinephelus aeneus,HND,-1.6219699313241938,-3.2509981945569084
epinephelus aeneus,IDN,-2.9408957309574593,-2.2148866347851865
epinephelus aeneus,IDN,-3.7538452774522453,-2.705207417786838
epinephelus aeneus,KIR,3.4994197280690855,1.4147984094815895
epinephelus aeneus,KOR,6.995346639581873,3.805229017832384
epinephelus aeneus,MHL,-1.477999687695461,-2.7526167935253767
epinephelus aeneus,MEX,1.0138785032009914,-0.12513190682167696
epinephelus aeneus,FSM,-4.861182297592488,-3.3863009217415723
epinephelus aeneus,MAR,1.1278881292935914,0.26084288278970985
epinephelus aeneus,MMR,-1.3754652110919205,-0.8303779425115463
epinephelus aeneus,NGA,0.40507742747923337,-1.159070459202657
epinephelus aeneus,PNG,-7.402583878409318,-8.54747269176411
epinephelus aeneus,STP,-1.573264824910194,-2.1755213102536426
epinephelus aeneus,SEN,-2.372714147453423,-3.115069458715889
epinephelus aeneus,SGP,-8.43824530818372,-6.8662512964883415
epinephelus aeneus,SLB,-8.457267284937164,-8.23551604922156
epinephelus aeneus,SOM,-0.2006064123040711,-1.6898505620040476
epinephelus aeneus,TWN,-1.9087576089758953,-2.570745219871686
epinephelus aeneus,NA,-5.379817035615491,-1.7430054892990663
epinephelus aeneus,TUN,9.451951289246178,8.295836850293014
epinephelus aeneus,TUR,22.31215721061552,19.285846522931532
epinephelus aeneus,VUT,-7.8674611316464835,-9.013857524549845
epinephelus aeneus,VNM,-3.4331162916865194,-4.138779277711621
nibea mitsukurii,CHN,2.6006931655188845,1.1365371473420036
nibea mitsukurii,KOR,48.50270578128884,28.06043242084903
nibea mitsukurii,TWN,-11.931331813023279,-10.819881290083105
larimichthys crocea,CHN,-1.1081638446799198,-2.469002011791517
larimichthys crocea,KOR,89.02345847141774,52.88069036728541
larimichthys crocea,TWN,-3.196012512267073,-3.5197362765210527
larimichthys crocea,VNM,-15.876074831519205,-9.814287140946636
leiostomus xanthurus,MEX,2.160309434708,1.0183019137984441
pseudotolithus senegalensis,CMR,0.019999222939433164,-1.1679696341322097
pseudotolithus senegalensis,COD,-0.5208290498510788,-0.4267210612414699
pseudotolithus senegalensis,COG,-3.6591042775552123,-2.4013264850485943
pseudotolithus senegalensis,GNQ,2.701543383011972,1.2115422296122556
pseudotolithus senegalensis,GAB,-0.7088018967725925,-0.4184514907724682
pseudotolithus senegalensis,GMB,-3.2658279887616954,-8.406746997090465
pseudotolithus senegalensis,GIN,-0.8026807393508181,-3.5062817833594058
pseudotolithus senegalensis,GNB,-3.5397126813156907,-8.233199950191233
pseudotolithus senegalensis,MAR,3.293888155521156,5.252510490173941
pseudotolithus senegalensis,NGA,1.0647977585013013,-0.5338381046762963
pseudotolithus senegalensis,SEN,-5.0400022593798,-9.993430097194715
pseudotolithus elongatus,CMR,0.30298034914081856,-1.062542447489517
pseudotolithus elongatus,COD,-2.0261294262160874,-1.108052908229071
pseudotolithus elongatus,COG,-3.9507447618741827,-2.6588792242786403
pseudotolithus elongatus,GNQ,2.76214637755089,1.6997194126379551
pseudotolithus elongatus,GAB,-2.5359347957726763,-1.8994163834226365
pseudotolithus elongatus,GMB,-1.6438134221512666,-5.72756618969311
pseudotolithus elongatus,GIN,-2.4934783803584546,-4.943022813944327
pseudotolithus elongatus,GNB,-4.5725460233810065,-9.213882435961446
pseudotolithus elongatus,NGA,2.44925012842437,1.490936175253848
pseudotolithus elongatus,SEN,-2.4389553173907603,-5.9535873022565395
pennahia argentata,CHN,1.490172711283661,-1.7914222181278718
pennahia argentata,KOR,33.94616839290156,66.27703574247246
pennahia argentata,MHL,-2.1870552277064137,-2.783853961356114
pennahia argentata,MMR,-8.735108415586481,18.61394384817471
pennahia argentata,TWN,-4.858622320139241,-5.514411655297728
pennahia argentata,VNM,-5.220625056798585,-5.463531528828378
pagellus bellottii,CMR,-1.3063292100721373,-2.116418886852197
pagellus bellottii,COD,-6.407268886758669,-4.966725627546149
pagellus bellottii,COG,4.339018278692103,-2.396919082326881
pagellus bellottii,EGY,9.66468227431647,7.64953234792277
pagellus bellottii,GNQ,-1.543957195567299,-1.9156367860572754
pagellus bellottii,GAB,-3.3249357621229554,-3.1537921115708634
pagellus bellottii,GMB,-3.0929303031998145,-7.178706627650638
pagellus bellottii,GIN,-3.646173334554656,-6.02956305590862
pagellus bellottii,GNB,-4.136179264400266,-8.477396941477204
pagellus bellottii,MAR,1.9517938010914844,0.28773518967091444
pagellus bellottii,NGA,-2.187828884214259,-1.8202721945610136
pagellus bellottii,STP,-1.4491238296046398,-1.6776616976658039
pagellus bellottii,SEN,-3.347953597933436,-7.352103354004489
pagellus bellottii,TUN,20.99938568959782,26.599900472074392
dentex macrophthalmus,ALB,6.872354269734863,-0.31102790844897693
dentex macrophthalmus,CMR,-2.5014641962758906,-1.9084951719183767
dentex macrophthalmus,COD,-6.731307582837616,-5.82333852340909
dentex macrophthalmus,COG,-0.08333113923923965,-4.789229535974844
dentex macrophthalmus,FRA,6.783617375072537,7.034870358579906
dentex macrophthalmus,GRC,11.137591437935543,7.744646400140679
dentex macrophthalmus,HRV,35.72394556494167,32.920781622326146
dentex macrophthalmus,EGY,5.577038864668457,5.015523389219546
dentex macrophthalmus,GNQ,-2.5790209127413344,-2.3521358100370544
dentex macrophthalmus,FRA,9.212631713777558,7.62456841489512
dentex macrophthalmus,GAB,-4.217614688078646,-4.004712213173205
dentex macrophthalmus,GMB,-6.293746701394171,-10.518822548571515
dentex macrophthalmus,GRC,8.84961579901145,8.252777907025273
dentex macrophthalmus,GIN,-5.796884394467089,-7.022326859676726
dentex macrophthalmus,GNB,-5.1654628343397695,-8.886175959499093
dentex macrophthalmus,MNE,6.493334447105536,-2.046824279745559
dentex macrophthalmus,MAR,1.8271268925993271,0.07533838279893956
dentex macrophthalmus,NGA,-2.743516184647976,-3.3430092508059133
dentex macrophthalmus,STP,-2.3687934716471535,-2.5209698482425775
dentex macrophthalmus,SEN,-6.45669118180923,-10.550435146823606
dentex macrophthalmus,SYR,5.4602429274313575,0.7332556344084509
dentex macrophthalmus,TUN,8.264063250109967,7.026738378149178
dentex macrophthalmus,TUR,5.369060023784527,3.338569825642312
dentex dentex,ALB,4.836478767829978,-0.06234889860655576
dentex dentex,FRA,93.6185333480082,86.97129875121827
dentex dentex,GRC,55.77841364264866,29.403357760097474
dentex dentex,HRV,2.3504773413644173,4.576517895032575
dentex dentex,EGY,1.340605325170228,0.9422295178641376
dentex dentex,FRA,0.15213566699708045,-4.006813481883259
dentex dentex,FRA,-14.20351605922438,-14.458731122307512
dentex dentex,GRC,11.777110959315646,9.465515237866676
dentex dentex,MNE,3.0048512898863144,-1.6162414607817368
dentex dentex,MAR,-4.909290948960941,0.17144292680404435
dentex dentex,SYR,-2.123648995928422,-5.38000666111941
dentex dentex,TUN,6.623003752809156,5.421293985253093
dentex dentex,TUR,9.767750843248631,7.13716374671244
dentex dentex,UKR,1.9854958580008935,-0.5618910326677273
dentex angolensis,CMR,-0.45313745472960765,-1.181988007344529
dentex angolensis,CHN,-3.8420962579330675,-3.8313499587666278
dentex angolensis,COD,-0.7944226607925066,-0.7696227883720179
dentex angolensis,COG,16.131418567448076,6.0422123820768965
dentex angolensis,GNQ,-0.4605636243045881,-0.8593291950726544
dentex angolensis,GAB,0.34869922219357935,-0.3756159449909682
dentex angolensis,GMB,-2.401525310798879,-3.8487858915962865
dentex angolensis,GIN,-4.904864567537245,-5.88100186803653
dentex angolensis,GNB,-4.680718846618265,-7.444287134414747
dentex angolensis,IDN,-5.672281096232536,-4.294176670574531
dentex angolensis,IDN,-3.243423770786974,-2.7472551417969377
dentex angolensis,KIR,1.5056767492331349,0.6233870067261869
dentex angolensis,MHL,-0.8396132677491015,-2.4086587979175786
dentex angolensis,FSM,-2.067592652198949,-2.432662256537687
dentex angolensis,MAR,0.6481169065893467,0.20782611734083228
dentex angolensis,MMR,-0.11008022140573637,0.5658345140972436
dentex angolensis,NGA,-0.4283376105112876,-1.0747384821442365
dentex angolensis,PLW,-19.99232609511769,-20.149489291973754
dentex angolensis,PNG,-3.9111658702977885,-4.646017651949128
dentex angolensis,STP,-3.7794422095649494,-3.5544468173008
dentex angolensis,SEN,-2.761718678778495,-4.3627963093100455
dentex angolensis,SGP,-10.68137851792898,-9.719211854806556
dentex angolensis,SLB,-4.2973478938494525,-5.566929151406423
dentex angolensis,TWN,-2.477550755848726,-2.4991984325125074
dentex angolensis,TUV,-62.90081858575129,-62.99963378069768
dentex angolensis,VUT,-1.555412285284646,-2.5254097747298005
dentex angolensis,VNM,-4.6854755936222725,-4.041854888431204
archosargus probatocephalus,CHN,3.0347361000408064,0.7600108271984828
archosargus probatocephalus,IDN,-2.601017335773389,-2.1356106093920766
archosargus probatocephalus,IDN,-6.356339246103555,-4.193230797064333
archosargus probatocephalus,KIR,5.271040418957835,2.884338463134419
archosargus probatocephalus,KOR,7.587556551927357,4.246427392606641
archosargus probatocephalus,MHL,-8.946572958546033,-12.506827873958313
archosargus probatocephalus,MEX,2.5421052045438275,2.8362164274429373
archosargus probatocephalus,FSM,-7.649230061197914,-2.786714458063186
archosargus probatocephalus,MMR,0.3510135670615232,1.0375109556959354
archosargus probatocephalus,PNG,-0.4004424784237181,0.8897820059687284
archosargus probatocephalus,SGP,-12.79903214657203,-12.37179844046782
archosargus probatocephalus,SLB,-37.31043570835722,-39.54847581553173
archosargus probatocephalus,TWN,0.6372249410633123,-1.297619183469466
archosargus probatocephalus,VNM,-0.05107222583720309,-0.03233893536675466
argyrops spinifer,CHN,-0.6144136902949204,-1.1486691538246736
argyrops spinifer,COD,31.14815269382298,23.46612427231481
argyrops spinifer,IDN,-5.623253711910768,-4.338002609710704
argyrops spinifer,IDN,-3.6932323389317605,-2.8785082681788126
argyrops spinifer,KIR,0.6395031037232402,0.0067049088182577305
argyrops spinifer,KOR,3.669362974167995,1.3528063390906693
argyrops spinifer,MHL,-1.203133140023946,-2.5740979426057344
argyrops spinifer,FSM,-2.1658520577550178,-2.6549018466493886
argyrops spinifer,MOZ,-1.0323457694054825,-1.5281368973510185
argyrops spinifer,MMR,1.4858927474800716,1.9495011275120233
argyrops spinifer,PNG,-3.813547363417652,-4.271188544855951
argyrops spinifer,SGP,-10.685256641145743,-8.450111349224924
argyrops spinifer,SLB,-3.9542028972628254,-5.135497405712531
argyrops spinifer,SOM,-0.8778693468450418,-1.5846916081612936
argyrops spinifer,TWN,-1.949024367922336,-2.471341993429303
argyrops spinifer,VUT,-1.8961681761512044,-2.714883051403202
argyrops spinifer,VNM,-3.6810927681410317,-3.841812423983751
cheimerius nufar,COD,-88.65680737261957,-79.6314353983097
cheimerius nufar,MOZ,0.19032322940174962,-0.07086934672347103
cheimerius nufar,SOM,-0.675665768486732,-1.3207461534128988
pterogymnus laniarius,MOZ,-0.3283841645410207,1.438991727411497
rhabdosargus globiceps,MOZ,-1.139211453500382,-1.1456934088930524
lithognathus lithognathus,MOZ,3.302706250500849,4.4339922107091745
stenotomus chrysops,MEX,-5.332769582198594,-9.855304020566686
pseudupeneus prayensis,ASM,3.037479841400654,3.0499246981546397
pseudupeneus prayensis,CMR,-0.9755100276882448,-2.6166747086535835
pseudupeneus prayensis,CHN,0.37177906941347105,-0.6516792623769584
pseudupeneus prayensis,COD,-4.246963130215575,-3.7373040898871177
pseudupeneus prayensis,COG,-4.955286905560574,-5.8842345350280345
pseudupeneus prayensis,ECU,-2.844362738250265,0.3754946987753432
pseudupeneus prayensis,EGY,9.441555418449791,2.3586668069777184
pseudupeneus prayensis,SLV,-1.7583625420842925,-0.9710884080654834
pseudupeneus prayensis,GNQ,-1.205993965893047,-2.256178297154921
pseudupeneus prayensis,GAB,-3.8605958351825813,-3.749879610160102
pseudupeneus prayensis,GMB,-7.5455821444029985,-7.624692915037117
pseudupeneus prayensis,GTM,-2.1616020168928234,-0.26534769133588865
pseudupeneus prayensis,GIN,-2.6007403247409004,-3.5662660778288764
pseudupeneus prayensis,GNB,-2.403663590654944,-5.479798618917841
pseudupeneus prayensis,HND,-2.8601734801442227,-1.7077938649256663
pseudupeneus prayensis,IDN,-7.475169430541558,-5.807207170543743
pseudupeneus prayensis,IDN,-6.366470934098158,-4.308127316275639
pseudupeneus prayensis,KIR,-6.861766282692251,-6.173382855108119
pseudupeneus prayensis,KIR,0.42049099390896955,-0.44348290455425887
pseudupeneus prayensis,KOR,2.857014374609167,0.3056331333843389
pseudupeneus prayensis,MHL,-3.5396312754127264,-1.7732125060012396
pseudupeneus prayensis,MEX,0.6466233694723261,-1.2208901876675546
pseudupeneus prayensis,FSM,-4.187208774559759,-3.5419973026902385
pseudupeneus prayensis,MAR,-1.450528015232979,-1.3050963788055623
pseudupeneus prayensis,MOZ,1.641372507663567,2.396763087537628
pseudupeneus prayensis,MMR,-2.5621449269328194,-1.5963451722834139
pseudupeneus prayensis,NGA,-1.3452059259804516,-2.438430795820341
pseudupeneus prayensis,PLW,7.324504563092098,6.630229801200587
pseudupeneus prayensis,PNG,-7.06385102595606,-5.899237325753067
pseudupeneus prayensis,WSM,-1.8710394694737782,-0.46884650780489867
pseudupeneus prayensis,SEN,-4.105531459419805,-4.825948814560068
pseudupeneus prayensis,SGP,-28.97573405162422,-34.5555541970338
pseudupeneus prayensis,SLB,-6.131188971972887,-6.745031924218095
pseudupeneus prayensis,SOM,1.216492796466405,0.7938423060739921
pseudupeneus prayensis,TWN,-2.002488162624662,-1.7454245184463786
pseudupeneus prayensis,NA,-6.626264307938628,-2.9109089878606316
pseudupeneus prayensis,TUN,-5.226811084724683,-2.2256214975263235
pseudupeneus prayensis,VUT,-2.3568495243951553,-3.1925517566320276
pseudupeneus prayensis,VNM,-4.085076241075615,-3.9500939221534597
arctoscopus japonicus,CHN,-10.548224113591257,-14.486534557187035
arctoscopus japonicus,KOR,24.639797589030795,14.1292798098293
arctoscopus japonicus,RUS,17.95425941014749,19.60079567258417
zoarces viviparus,FRA,-39.735590531106254,-35.217441051350875
zoarces viviparus,POL,-4.718124159128809,0.962878104749207
trisopterus minutus,ALB,1.9787706640766178,-2.9388891885248376
trisopterus minutus,FRA,-1.213677333503599,2.337057067620643
trisopterus minutus,GRC,2.142481244119307,0.9690165677022271
trisopterus minutus,HRV,-2.9360761476334165,0.38206763132758503
trisopterus minutus,EGY,7.921254406307797,7.38853413344729
trisopterus minutus,FRA,-2.2901898551497637,-2.1725912342336535
trisopterus minutus,FRA,-2.7971884700530936,-1.826502488277832
trisopterus minutus,GRC,1.4100983956918838,2.0099015109064835
trisopterus minutus,MNE,0.4267802829456411,-3.0840695939305784
trisopterus minutus,MAR,100,30.599905891984957
trisopterus minutus,SYR,0.9433256802822403,-2.9184137754542614
trisopterus minutus,TUN,-10.27847633251944,-8.959032009612136
trisopterus minutus,TUR,-0.38904431614478935,-1.3525081120866471
trisopterus minutus,UKR,4.957606047714573,2.6732558062449887
genypterus chilensis,MOZ,-3.2438550212056034,-3.142207548738658
genypterus capensis,MOZ,-5.915364814305661,-6.094466105754533
brotula barbata,CMR,-1.1451403517449905,-2.1266834151762195
brotula barbata,COD,-4.625351004583152,-3.0255508613360096
brotula barbata,COG,0.05509144719046925,-2.7459256015062183
brotula barbata,GNQ,-1.690690132947603,-2.1702454434580254
brotula barbata,GAB,-3.1946700355512982,-3.0054210309263385
brotula barbata,GMB,-6.61440263149573,-10.427225873642511
brotula barbata,GIN,-5.296007207368508,-6.281109355969089
brotula barbata,GNB,-6.899048299062087,-10.212286273070424
brotula barbata,MEX,0.015280598038205065,-0.5982911208781863
brotula barbata,MAR,1.5456287708812662,0.6695170052193082
brotula barbata,NGA,-1.3916213905150476,-2.1713206994691925
brotula barbata,STP,-4.119418587195201,-3.8481422991972907
brotula barbata,SEN,-6.21671019867737,-9.75617274641668
ammodytes personatus,CHN,-9.726443295545135,-8.483683767289486
ammodytes personatus,KOR,-9.950241039808326,-8.733697084637727
ammodytes personatus,RUS,0.7688320042923685,1.7074276276257654
hypoptychus dybowskii,KOR,1.3948854486101963,2.4569247350705186
hypoptychus dybowskii,RUS,12.71609037581954,12.14759782734492
pampus argenteus,CHN,-0.39524635702873423,-1.5533741300703883
pampus argenteus,IDN,-6.790022799793499,-4.832786722813539
pampus argenteus,IDN,-6.526470943314155,-4.632732039381768
pampus argenteus,KOR,4.514355837869614,1.5847952810737893
pampus argenteus,MMR,-1.7340164213599896,-1.3631968825706118
pampus argenteus,PNG,-3.967250882913147,-3.4773490041276265
pampus argenteus,SGP,-10.634061000526927,-9.411937904006358
pampus argenteus,SOM,0.26827806448402614,-1.423316788872612
pampus argenteus,TWN,-1.103910557118154,-2.15877296928147
pampus argenteus,VNM,-5.502398822145895,-5.442698283742161
peprilus triacanthus,MEX,2.010245529403746,-0.9819640492264886
psenopsis anomala,CHN,2.100074743129671,0.863195477854857
psenopsis anomala,KOR,18.69145606827714,8.130257863469033
psenopsis anomala,TWN,-7.443216442272365,-7.137190330280185
sebastes norvegicus,CAN,100,100
sebastes norvegicus,NA,-0.6487721563224144,-5.128031389040412
sebastes flavidus,ALB,-6.754360245699651,-9.576663653190513
sebastes flavidus,CAN,7.757827174627733,9.927925399962946
sebastes flavidus,CHN,-5.904575483683971,-4.505603737518699
sebastes flavidus,FRA,-6.28845253891744,-3.5869565285128906
sebastes flavidus,GRC,-6.960556762836574,-7.555713982009008
sebastes flavidus,HRV,-7.181434023676925,-3.493736286573843
sebastes flavidus,EGY,39.661604544133695,45.44807194408993
sebastes flavidus,FRA,-0.41424979607709295,-1.951350789484208
sebastes flavidus,FRA,-2.0915102359417883,-2.665930113114042
sebastes flavidus,GRC,-9.742012995362265,-8.80316085962688
sebastes flavidus,KOR,-4.603921720646795,-4.646515879875124
sebastes flavidus,MNE,-6.164739897524447,-8.122114924372871
sebastes flavidus,RUS,4.514063212308867,5.45857011368019
sebastes flavidus,SYR,-2.445674794041527,-6.062501052394576
sebastes flavidus,TUN,-13.54202567957861,-9.833797246649533
sebastes flavidus,TUR,-12.656535259986292,-13.087539498697737
sebastes flavidus,UKR,0.8338376557274375,-1.1261248364919612
sebastes alutus,RUS,15.347773376970425,23.105998665517184
sebastes alutus,RUS,100,NA
sebastes mentella,CAN,53.72879957041578,69.76272388215115
sebastes mentella,NA,99.72977340720585,43.09286208561735
chelidonichthys kumu,ASM,0.1298108987624175,2.0122206020605433
chelidonichthys kumu,CMR,0.6052357569603334,-1.413747330057
chelidonichthys kumu,CHN,0.40685277645495715,-0.6689769720985845
chelidonichthys kumu,COD,-5.693489948965445,-4.856252314970335
chelidonichthys kumu,COG,-5.204733154575057,-4.1707522332677875
chelidonichthys kumu,COK,-1.9531394402232927,3.641486192411916
chelidonichthys kumu,ECU,-2.457450410283968,0.3524427588509032
chelidonichthys kumu,EGY,15.670372663351179,12.881913710390904
chelidonichthys kumu,GNQ,0.19082008235587483,-1.2215449290775062
chelidonichthys kumu,GAB,-3.5602552567496755,-3.0365814648550478
chelidonichthys kumu,GMB,-4.579048216809722,-7.5065987691053335
chelidonichthys kumu,GIN,-1.2870758695314726,-2.497097838257052
chelidonichthys kumu,GNB,-2.7864611263845704,-6.538562057935312
chelidonichthys kumu,IDN,-6.472418194000785,-4.552948465183938
chelidonichthys kumu,IDN,-6.691333125127747,-4.632744267830976
chelidonichthys kumu,KIR,5.582639294620484,2.0548904086597726
chelidonichthys kumu,KIR,-0.18554952000169958,-1.035720769993604
chelidonichthys kumu,KOR,4.761353198896027,1.8312534928380164
chelidonichthys kumu,MHL,-1.7847824397991192,-2.122919179123785
chelidonichthys kumu,FSM,-6.274415834356677,-3.397255830698055
chelidonichthys kumu,MAR,2.2493828812395504,2.5769561588714813
chelidonichthys kumu,MOZ,0.1339906969982514,0.18109477125767864
chelidonichthys kumu,MMR,-1.7607440517594075,-1.6127181921472022
chelidonichthys kumu,NGA,-0.29585875227442976,-1.1396479355105815
chelidonichthys kumu,PLW,-10.600338180768015,-6.578083018048173
chelidonichthys kumu,PNG,-6.4841555026765585,-5.52678615594589
chelidonichthys kumu,WSM,-0.8019945688353861,1.7079796989316194
chelidonichthys kumu,STP,-2.377393366809171,-2.7865708907114537
chelidonichthys kumu,SEN,-3.5080995780411888,-5.8698933762465
chelidonichthys kumu,SGP,-14.714230243120529,-13.843127721502533
chelidonichthys kumu,SLB,-7.731186471572927,-8.538946308112394
chelidonichthys kumu,SOM,1.541896858740925,0.05928673084155782
chelidonichthys kumu,TWN,-2.2287959281351246,-2.297573095091542
chelidonichthys kumu,NA,-6.451162902659315,-2.7767957383415056
chelidonichthys kumu,TUN,-5.050802356061501,-3.4470789652819906
chelidonichthys kumu,TUV,-3.896897112946055,-1.0429005401280798
chelidonichthys kumu,VUT,-3.2088133943454555,-4.579516027931139
chelidonichthys kumu,VNM,-4.062205870358057,-4.472010892382417
ophiodon elongatus,ALB,-3.9824240028862428,-7.34667064261954
ophiodon elongatus,CAN,-2.917138158562118,-1.2824650101299415
ophiodon elongatus,CHN,-6.650984184527279,-5.278280285587586
ophiodon elongatus,FRA,-8.413104938239341,-3.5118623942205103
ophiodon elongatus,GRC,-4.9497171610715265,-6.405654418321916
ophiodon elongatus,HRV,-7.848210321315831,-4.159982228689839
ophiodon elongatus,EGY,1.8927543339304336,1.199044072487757
ophiodon elongatus,FRA,-2.536754502112903,-3.8005436796843783
ophiodon elongatus,FRA,-4.0092213109237385,-3.394150112973412
ophiodon elongatus,GRC,-7.916476267338756,-7.17909421673016
ophiodon elongatus,KOR,-6.527678059552158,-5.991660517243563
ophiodon elongatus,MNE,-3.781201606325452,-6.309873436445529
ophiodon elongatus,RUS,7.215897530950141,8.862012795415197
ophiodon elongatus,SYR,-2.8248480294322875,-6.602060793791018
ophiodon elongatus,TUN,-13.05577888790816,-9.989904517894706
ophiodon elongatus,TUR,-11.410867861278309,-11.77205329577661
ophiodon elongatus,UKR,-0.34910686811697555,-2.659872629176165
pleurogrammus azonus,CHN,-10.924206300127624,-10.748507475688257
pleurogrammus azonus,KOR,-16.111903519086017,-13.640419802798636
pleurogrammus azonus,RUS,4.288047345453545,6.320001277765251
anoplopoma fimbria,KOR,-6.26366330263414,-5.536108435988561
anoplopoma fimbria,RUS,9.79732464492512,12.951301783488727
anoplopoma fimbria,RUS,100,100
psettodes erumei,CHN,1.1797538328158974,-0.2988577654801121
psettodes erumei,ECU,-1.72156394298803,1.338973604871551
psettodes erumei,IDN,-5.308231932248214,-3.962189113198222
psettodes erumei,IDN,-4.956011902899221,-2.558997197596106
psettodes erumei,KIR,5.412959963313826,1.7549364884703338
psettodes erumei,KOR,4.7044556803363236,0.9772453630727977
psettodes erumei,MHL,-2.2524850463258685,-2.251794885699133
psettodes erumei,FSM,-6.353250694945656,-3.3336134571078477
psettodes erumei,MOZ,3.643767073956799,4.751633896542511
psettodes erumei,MMR,0.0423425953278531,-0.10222284287654304
psettodes erumei,PLW,-11.438127643349913,-6.6176387094606595
psettodes erumei,PNG,-3.594860939171131,-2.6805527185902913
psettodes erumei,SGP,-19.125556130683464,-19.1455034046824
psettodes erumei,SLB,-7.662213935587161,-8.587203928705923
psettodes erumei,SOM,1.655293367021513,0.5016019583137061
psettodes erumei,TWN,-0.7723966901593757,-1.2926597328764229
psettodes erumei,TUV,-4.788224275333152,-1.5521297709571713
psettodes erumei,VUT,-3.666628971917553,-4.930680472059186
psettodes erumei,VNM,-0.4783553594514751,-0.8917552475992747
hippoglossus stenolepis,HRV,-53.485194198424516,-42.12626821002561
hippoglossus stenolepis,FRA,-4.878661109331584,-4.60624264155452
hippoglossus stenolepis,RUS,9.241564075968943,10.314490801284965
hippoglossus stenolepis,RUS,48.889086212711184,100
hippoglossus stenolepis,UKR,-9.059733055682345,-7.0222421521000165
reinhardtius hippoglossoides,CAN,44.178201690511315,46.21576624908555
reinhardtius hippoglossoides,KOR,-0.9830853925180602,-1.264078606690773
reinhardtius hippoglossoides,RUS,4.584715595610904,5.460835283497172
reinhardtius hippoglossoides,NA,16.5067790760806,4.393491389855778
atheresthes stomias,ALB,-8.509490211583675,-11.67475881380672
atheresthes stomias,CAN,18.99707120756291,22.190887526196192
atheresthes stomias,CHN,-4.731962072617912,-0.9463398640242294
atheresthes stomias,FRA,-7.637095700242335,-4.25872214018034
atheresthes stomias,GRC,-5.981822180102338,-6.664097302546514
atheresthes stomias,HRV,-10.429663338215745,-6.7348478517978245
atheresthes stomias,FRA,0.5372421553334565,-1.1003080935571081
atheresthes stomias,FRA,-7.040987533705333,-5.012466056395011
atheresthes stomias,GRC,-7.148006169703647,-7.1297487806006
atheresthes stomias,KOR,-1.192495611848209,-0.9727083446303741
atheresthes stomias,MNE,-6.523309459024985,-8.790404827638897
atheresthes stomias,RUS,8.8959450201725,9.806948317014283
atheresthes stomias,RUS,43.864868350754875,45.668441639758896
atheresthes stomias,SYR,-2.4793750329664936,-2.348812477276563
atheresthes stomias,TUN,-12.158101154700748,-8.615687480455538
