sciname,eez_iso3c,ssp126,ssp585
selene dorsalis,TUV,-37.78423295795038,-37.78423295795038
selene dorsalis,VUT,1.472895173822116,1.472895173822116
selene dorsalis,VNM,-6.891368571016463,-6.891368571016463
trachinotus carolinus,MEX,1.529847093592031,1.3357975678234764
seriola lalandi,CHN,-4.051858637852295,-0.02928493089916532
seriola lalandi,COK,-0.9774117358749642,-14.720417533601335
seriola lalandi,ECU,-18.626634406272863,-18.306453646471425
seriola lalandi,IDN,-16.170071091733064,-27.7797818712867
seriola lalandi,IDN,-2.592765198528918,-2.036829039585229
seriola lalandi,KIR,-8.132685088038254,-2.978501078591082
seriola lalandi,KOR,-18.524686650838518,-17.407182088772714
seriola lalandi,MHL,-3.051786658294934,-3.2742501525857586
seriola lalandi,FSM,-2.5730648797871036,-1.5160011193270717
seriola lalandi,MOZ,-32.795946692771906,-29.710019223468425
seriola lalandi,MMR,2.2505783225147322,0.7682495315263027
seriola lalandi,PNG,-2.3457210291829225,0.8084916711816764
seriola lalandi,RUS,-8.916136830295446,NA
seriola lalandi,SGP,-2.3848467869128913,-10.444100004760983
seriola lalandi,SLB,-15.752847560863076,-24.938485082759023
seriola lalandi,SOM,-16.821337416606855,-12.336679581403038
seriola lalandi,TWN,-2.4200309157565205,0.2213727139673083
seriola lalandi,NA,-3.5417977117340573,-0.47844687365269584
seriola lalandi,VUT,-49.99794806302303,-50.690195773928224
seriola lalandi,VNM,-1.4550608914154184,0.8309642664889032
megalaspis cordyla,CHN,4.730176312268837,2.6436342798852572
megalaspis cordyla,IDN,-16.762965653287058,-14.68956162926304
megalaspis cordyla,IDN,-18.104724949019428,-17.221520794226603
megalaspis cordyla,KOR,61.15474078689037,34.426826233707935
megalaspis cordyla,MOZ,32.04639005971025,46.800678746096594
megalaspis cordyla,MMR,-8.28001987504925,-6.502305637056582
megalaspis cordyla,PLW,-62.222043132410896,-27.151371410834894
megalaspis cordyla,PNG,-0.2512217623876441,-1.9249733706072327
megalaspis cordyla,SGP,-25.304025639433934,-22.64226148598336
megalaspis cordyla,SOM,43.970409332665135,30.996897079471836
megalaspis cordyla,TWN,17.658618459626734,14.582425835492794
megalaspis cordyla,VNM,-5.217002342741752,-5.104573752691172
chloroscombrus chrysurus,CMR,2.9570016181382606,0.09592915552037917
chloroscombrus chrysurus,CHN,-5.018002965218985,-8.272809807436147
chloroscombrus chrysurus,COD,1.1665750190215072,0.20853044192613454
chloroscombrus chrysurus,COG,22.170531576617808,16.316859961286617
chloroscombrus chrysurus,GNQ,3.76180590385694,1.5769924330661735
chloroscombrus chrysurus,GAB,1.2119969816429832,0.42807494062294604
chloroscombrus chrysurus,GMB,-9.997319877675624,-13.521333483843472
chloroscombrus chrysurus,GIN,-0.6138468476728359,0.11349451266208926
chloroscombrus chrysurus,GNB,-2.680347124436264,-2.7431613950419895
chloroscombrus chrysurus,IDN,-7.116085459668583,-6.025235688308307
chloroscombrus chrysurus,IDN,-13.218931590821,-12.112752197544475
chloroscombrus chrysurus,KIR,8.569042884660199,-1.606242859764125
chloroscombrus chrysurus,MHL,-3.573416463543394,-3.6668710875123063
chloroscombrus chrysurus,MEX,1.6107757519505586,1.299339267739626
chloroscombrus chrysurus,FSM,-6.694153056910501,-5.453799753549944
chloroscombrus chrysurus,MAR,2.969880108969649,0.8585695604934586
chloroscombrus chrysurus,MMR,-17.714809943522535,-21.054145196247273
chloroscombrus chrysurus,NGA,1.742611472067791,-0.12056990211276589
chloroscombrus chrysurus,PLW,-15.027476729814243,-9.407123825612853
chloroscombrus chrysurus,PNG,-12.711825759704226,-12.860157642991837
chloroscombrus chrysurus,STP,-2.424272450027139,-2.396139083009643
chloroscombrus chrysurus,SEN,-5.5007537876308605,-7.96889940632516
chloroscombrus chrysurus,SGP,-35.33972472727221,-37.06583748386331
chloroscombrus chrysurus,SLB,-15.525563867068772,-15.961398747336158
chloroscombrus chrysurus,TWN,-3.9471090069781294,-6.0131143905507525
chloroscombrus chrysurus,TUV,-7.2568135672357785,-3.2401161179038045
chloroscombrus chrysurus,VNM,-3.8798429325115307,-4.145794256078872
parona signata,ALB,32.031512087611965,32.031512087611965
parona signata,ASM,3.0696917821689986,3.0696917821689986
parona signata,CMR,-1.9386444282795605,-1.9386444282795605
parona signata,CHN,-3.694581160375724,-3.694581160375724
parona signata,COD,-11.045751049874774,-11.045751049874774
parona signata,COG,-11.73468935812344,-11.73468935812344
parona signata,COK,-1.7722695233260883,-1.7722695233260883
parona signata,FRA,21.961927334082397,21.961927334082397
parona signata,GRC,20.069969984187352,20.069969984187352
parona signata,HRV,10.450698970182968,10.450698970182968
parona signata,ECU,0.9487453006828529,0.9487453006828529
parona signata,EGY,22.426780568298835,22.426780568298835
parona signata,SLV,-5.413137367641651,-5.413137367641651
parona signata,GNQ,-14.41662626511762,-14.41662626511762
parona signata,FRA,-7.767161950731086,-7.767161950731086
parona signata,FRA,13.900211670870801,13.900211670870801
parona signata,GAB,-10.836637592672771,-10.836637592672771
parona signata,GMB,-3.8391939104586355,-3.8391939104586355
parona signata,GRC,25.562044353725472,25.562044353725472
parona signata,GTM,-17.090177812121166,-17.090177812121166
parona signata,GIN,-2.3944012239412458,-2.3944012239412458
parona signata,GNB,-2.1748760700958667,-2.1748760700958667
parona signata,HND,-3.2106956679269723,-3.2106956679269723
parona signata,IDN,-5.299517396544813,-5.299517396544813
parona signata,IDN,-24.95508693428932,-24.95508693428932
parona signata,KIR,3.6952046216464765,3.6952046216464765
parona signata,KIR,-4.717898182439561,-4.717898182439561
parona signata,KOR,16.329770114968397,16.329770114968397
parona signata,MHL,-0.9576194731156343,-0.9576194731156343
parona signata,MEX,9.56909081502302,9.56909081502302
parona signata,FSM,-11.413439518356663,-11.413439518356663
parona signata,MNE,29.994125815925248,29.994125815925248
parona signata,MAR,6.603692426335337,6.603692426335337
parona signata,MOZ,2.067812087293893,2.067812087293893
parona signata,MMR,0.29020232909357163,0.29020232909357163
parona signata,NRU,0.22213904541367335,0.22213904541367335
parona signata,NGA,-7.630378251168398,-7.630378251168398
parona signata,PLW,-48.91686872062375,-48.91686872062375
parona signata,PNG,-20.99450237281461,-20.99450237281461
parona signata,RUS,36.622628858007495,36.622628858007495
parona signata,WSM,2.3216890019870013,2.3216890019870013
parona signata,STP,-10.127265168220232,-10.127265168220232
parona signata,SEN,-1.9650452988400724,-1.9650452988400724
parona signata,SGP,-8.565902110403647,-8.565902110403647
parona signata,SLB,-29.99509188173586,-29.99509188173586
parona signata,SOM,-0.9095801950633052,-0.9095801950633052
parona signata,SYR,18.206323856244097,18.206323856244097
parona signata,TWN,-4.200922936540798,-4.200922936540798
parona signata,NA,-23.927479381420895,-23.927479381420895
parona signata,TUN,6.65430021826898,6.65430021826898
parona signata,TUR,27.865467608882717,27.865467608882717
parona signata,TUV,-37.78423295795038,-37.78423295795038
parona signata,VUT,1.472895173822116,1.472895173822116
parona signata,VNM,-6.891368571016463,-6.891368571016463
selar crumenophthalmus,CMR,3.9650284436531265,1.03801425813256
selar crumenophthalmus,CHN,2.46139786247492,1.2091822451307088
selar crumenophthalmus,COD,0.32567048410172084,-1.0504824981512226
selar crumenophthalmus,COG,0.9603854035233079,0.014579057921418304
selar crumenophthalmus,COK,-0.8279523875167036,-4.755833002924341
selar crumenophthalmus,ECU,6.296652544942417,8.139886160471812
selar crumenophthalmus,SLV,-4.265829723590278,-7.242391951491886
selar crumenophthalmus,GNQ,2.7357919112134024,0.7025523533332556
selar crumenophthalmus,GAB,0.4736549687134916,0.127511950440179
selar crumenophthalmus,GMB,1.809080875812746,3.0917982433206754
selar crumenophthalmus,GTM,-11.629381203706442,-11.729104277877706
selar crumenophthalmus,GIN,2.0763523904965777,2.438099469418014
selar crumenophthalmus,GNB,0.40824615355028826,1.3035591636972752
selar crumenophthalmus,HND,0.9039422549020323,0.7884562687828498
selar crumenophthalmus,IDN,-1.2911819459622396,1.9965468106890059
selar crumenophthalmus,IDN,-10.709565285516588,-11.087529007510346
selar crumenophthalmus,KOR,2.7252846840127116,-0.07675019633098853
selar crumenophthalmus,MHL,-1.5157633346895554,-0.6133413273038487
selar crumenophthalmus,MEX,6.533293385064024,5.68795060812165
selar crumenophthalmus,FSM,-6.526209388600314,-1.4440420582010636
selar crumenophthalmus,MAR,0.6810002674566554,1.2565733053862458
selar crumenophthalmus,MMR,3.5486143228019142,1.6460399323740018
selar crumenophthalmus,NGA,3.0727278827428353,0.6692058328832883
selar crumenophthalmus,PLW,-9.445977309928969,-2.5386674201936623
selar crumenophthalmus,PNG,-15.261455170060586,-15.257321016701752
selar crumenophthalmus,RUS,22.5084303334873,21.325123753146357
selar crumenophthalmus,STP,-0.0716782921101401,-1.079579752229358
selar crumenophthalmus,SEN,1.46092415444577,3.226697137031767
selar crumenophthalmus,SGP,-27.93815994620828,-30.115605079256998
selar crumenophthalmus,SLB,-15.757314688418777,-16.04500329926135
selar crumenophthalmus,SOM,5.1178193041656685,3.5552460172012164
selar crumenophthalmus,TWN,2.128973221883789,1.5182409301057938
selar crumenophthalmus,VUT,0.7963196830804851,-0.4474390115056149
selar crumenophthalmus,VNM,1.0657329963323747,1.2350726077966605
selaroides leptolepis,CHN,23.7681033719269,10.600552926977937
selaroides leptolepis,IDN,-4.164692459251742,-2.0882480558362553
selaroides leptolepis,IDN,-11.394422532401926,-9.741466483194042
selaroides leptolepis,KIR,71.43586083886898,72.57095857059832
selaroides leptolepis,MHL,-3.5334132182435765,-2.38004865694009
selaroides leptolepis,FSM,-6.355005178076871,-3.8925961367156128
selaroides leptolepis,MOZ,24.467081152935506,27.81186828546622
selaroides leptolepis,MMR,-0.44088156159075825,-1.1096378360323393
selaroides leptolepis,PLW,-24.204720094426087,-18.457838919301604
selaroides leptolepis,PNG,-8.970263090048888,-8.619625427591341
selaroides leptolepis,SGP,-23.289313979224666,-19.402275742640878
selaroides leptolepis,SLB,-13.709648877047837,-15.161242268176695
selaroides leptolepis,SOM,26.497993967410377,29.198625663512985
selaroides leptolepis,TWN,43.17424362558601,28.154634598805366
selaroides leptolepis,VUT,15.181830255174978,13.637268487905677
selaroides leptolepis,VNM,4.31399561320941,0.8096436992465424
mene maculata,CHN,1.7939051271192041,-0.059575481258126485
mene maculata,IDN,-4.51879226828771,-5.889387433481793
mene maculata,IDN,-4.032686714075835,-2.951783797826173
mene maculata,KIR,-5.902990730609869,34.09516007191795
mene maculata,KOR,8.015403963176368,2.54429897101347
mene maculata,MHL,-3.9297424146009443,-0.0018057324786165197
mene maculata,FSM,2.418747764731579,1.3222880358762241
mene maculata,MOZ,-0.5110239740331957,1.4018616184558241
mene maculata,MMR,-0.7271876711014972,0.01159873541927625
mene maculata,PLW,77.08381455054706,51.028523723190425
mene maculata,PNG,-4.784061064436944,-4.729293728419698
mene maculata,SLB,-8.701196587317005,-7.760335793903622
mene maculata,SOM,-2.0804124633231518,-3.7467825510462323
mene maculata,TWN,0.02955694445308124,-0.33983969342332365
mene maculata,VUT,-3.168343039224566,-2.794573674459356
mene maculata,VNM,-0.9053930264414981,-2.3047331459221567
brama brama,ALB,16.16751842267033,11.332801755652358
brama brama,CMR,-10.498378788039442,-7.941233630478717
brama brama,CHN,-2.696096373006899,-3.9428401377155855
brama brama,COD,-1.3675993706358185,1.6793276855622035
brama brama,COG,-6.010317948189665,-3.256935854171424
brama brama,FRA,30.403766990473258,23.92890234735306
brama brama,GRC,12.289438513178515,7.7120245750089245
brama brama,HRV,15.315272461955598,8.512013952720602
brama brama,ECU,10.6047803709178,9.250069881036074
brama brama,EGY,-32.77230125278418,-28.853521704593522
brama brama,GNQ,-4.413073186572388,-3.2302521789249314
brama brama,FRA,2.987518714990371,4.623029335599401
brama brama,FRA,-25.69235112285145,-27.87890584193225
brama brama,GAB,2.504299152044382,3.70662064609658
brama brama,GMB,4.9609071986553035,6.724678978526949
brama brama,GRC,1.500472833882517,0.4346197819617526
brama brama,GIN,-6.971350513129446,-7.736043515814105
brama brama,GNB,-3.916518193366949,-6.5250813172749
brama brama,IDN,-13.462995736658101,-12.318188364618956
brama brama,IDN,-20.13382866957864,-21.32199104182248
brama brama,KIR,-72.1508689383983,-81.88823120739387
brama brama,KOR,5.854926632642472,3.1338655004517024
brama brama,MHL,NA,NA
brama brama,MEX,-2.0507722738234,-2.7337305273370327
brama brama,FSM,NA,-99.52793942112199
brama brama,MNE,18.07311926559844,12.888581613200648
brama brama,MAR,-1.2026732092121983,3.848568905765231
brama brama,MOZ,-3.3495729703619497,-4.2733468526668785
brama brama,MMR,-8.735922857901398,-7.230743705907152
brama brama,NGA,-2.842041846685091,-2.1571346979529555
brama brama,PLW,NA,-97.43995326179616
brama brama,PNG,-16.025004516559658,-13.536010821175992
brama brama,RUS,21.118906803972617,21.489167881789246
brama brama,STP,-38.33750754792109,-28.12612869564305
brama brama,SEN,6.703697342664306,6.988197684919023
brama brama,SGP,-22.356657415793595,-22.047328502141447
brama brama,SLB,-13.256277972194457,-9.991974690603133
brama brama,SOM,-3.7384799866295157,-4.463449783979108
brama brama,SYR,-7.690533742804215,-8.571405847284913
brama brama,TWN,-6.63262220959337,-7.635622821885797
brama brama,TUN,0.11481597283463597,-0.22151781666566386
brama brama,TUR,-0.5662660035648213,-2.2157887570681516
brama brama,UKR,72.46402318162842,66.39351446482547
brama brama,VUT,-3.3592878848066734,14.422933994585216
brama brama,VNM,-7.271998557570533,-7.925420550873808
arripis georgianus,ALB,32.031512087611965,32.031512087611965
arripis georgianus,ASM,3.0696917821689986,3.0696917821689986
arripis georgianus,CMR,-1.9386444282795605,-1.9386444282795605
arripis georgianus,CHN,-3.694581160375724,-3.694581160375724
arripis georgianus,COD,-11.045751049874774,-11.045751049874774
arripis georgianus,COG,-11.73468935812344,-11.73468935812344
arripis georgianus,COK,-1.7722695233260883,-1.7722695233260883
arripis georgianus,FRA,21.961927334082397,21.961927334082397
arripis georgianus,GRC,20.069969984187352,20.069969984187352
arripis georgianus,HRV,10.450698970182968,10.450698970182968
arripis georgianus,ECU,0.9487453006828529,0.9487453006828529
arripis georgianus,EGY,22.426780568298835,22.426780568298835
arripis georgianus,SLV,-5.413137367641651,-5.413137367641651
arripis georgianus,GNQ,-14.41662626511762,-14.41662626511762
arripis georgianus,FRA,-7.767161950731086,-7.767161950731086
arripis georgianus,FRA,13.900211670870801,13.900211670870801
arripis georgianus,GAB,-10.836637592672771,-10.836637592672771
arripis georgianus,GMB,-3.8391939104586355,-3.8391939104586355
arripis georgianus,GRC,25.562044353725472,25.562044353725472
arripis georgianus,GTM,-17.090177812121166,-17.090177812121166
arripis georgianus,GIN,-2.3944012239412458,-2.3944012239412458
arripis georgianus,GNB,-2.1748760700958667,-2.1748760700958667
arripis georgianus,HND,-3.2106956679269723,-3.2106956679269723
arripis georgianus,IDN,-5.299517396544813,-5.299517396544813
arripis georgianus,IDN,-24.95508693428932,-24.95508693428932
arripis georgianus,KIR,3.6952046216464765,3.6952046216464765
arripis georgianus,KIR,-4.717898182439561,-4.717898182439561
arripis georgianus,KOR,16.329770114968397,16.329770114968397
arripis georgianus,MHL,-0.9576194731156343,-0.9576194731156343
arripis georgianus,MEX,9.56909081502302,9.56909081502302
arripis georgianus,FSM,-11.413439518356663,-11.413439518356663
arripis georgianus,MNE,29.994125815925248,29.994125815925248
arripis georgianus,MAR,6.603692426335337,6.603692426335337
arripis georgianus,MOZ,2.067812087293893,2.067812087293893
arripis georgianus,MMR,0.29020232909357163,0.29020232909357163
arripis georgianus,NRU,0.22213904541367335,0.22213904541367335
arripis georgianus,NGA,-7.630378251168398,-7.630378251168398
arripis georgianus,PLW,-48.91686872062375,-48.91686872062375
arripis georgianus,PNG,-20.99450237281461,-20.99450237281461
arripis georgianus,RUS,36.622628858007495,36.622628858007495
arripis georgianus,WSM,2.3216890019870013,2.3216890019870013
arripis georgianus,STP,-10.127265168220232,-10.127265168220232
arripis georgianus,SEN,-1.9650452988400724,-1.9650452988400724
arripis georgianus,SGP,-8.565902110403647,-8.565902110403647
arripis georgianus,SLB,-29.99509188173586,-29.99509188173586
arripis georgianus,SOM,-0.9095801950633052,-0.9095801950633052
arripis georgianus,SYR,18.206323856244097,18.206323856244097
arripis georgianus,TWN,-4.200922936540798,-4.200922936540798
arripis georgianus,NA,-23.927479381420895,-23.927479381420895
arripis georgianus,TUN,6.65430021826898,6.65430021826898
arripis georgianus,TUR,27.865467608882717,27.865467608882717
arripis georgianus,TUV,-37.78423295795038,-37.78423295795038
arripis georgianus,VUT,1.472895173822116,1.472895173822116
arripis georgianus,VNM,-6.891368571016463,-6.891368571016463
dicentrarchus punctatus,ALB,53.14087947290669,22.03651110829386
dicentrarchus punctatus,FRA,5.614667856489257,-2.134729922063686
dicentrarchus punctatus,GRC,41.872088090415396,38.77456163423051
dicentrarchus punctatus,HRV,-22.315437148425957,-18.39679063334798
dicentrarchus punctatus,EGY,-24.559002604793918,-20.72385347062788
dicentrarchus punctatus,FRA,11.246538201512607,9.484367346083346
dicentrarchus punctatus,FRA,-20.146708064918776,-18.274274301431646
dicentrarchus punctatus,GMB,-61.75238553643266,-65.58429308925791
dicentrarchus punctatus,GRC,13.523547685298526,10.005663475630538
dicentrarchus punctatus,GIN,-71.07793233729757,-70.13824213288618
dicentrarchus punctatus,GNB,-66.75160667990477,-65.4482764896086
dicentrarchus punctatus,MNE,73.03011094762442,21.52094218034841
dicentrarchus punctatus,MAR,8.085833114755077,17.1200885671528
dicentrarchus punctatus,SEN,-55.322010060176076,-64.55508073500862
dicentrarchus punctatus,SYR,-23.651717667410637,-22.065446256835784
dicentrarchus punctatus,TUN,4.015186193436522,0.1972754520677146
dicentrarchus punctatus,TUR,-2.3202493173569096,-4.060466150635237
dicentrarchus punctatus,UKR,22.537044086548963,25.617777489520833
emmelichthys nitidus nitidus,CMR,1.6411147589647717,0.5577223561686552
emmelichthys nitidus nitidus,CHN,-3.857968749687815,-4.262989439790035
emmelichthys nitidus nitidus,COD,-6.04995332628455,-5.716072065482569
emmelichthys nitidus nitidus,COG,-0.6361281608690874,-0.7025495819919286
emmelichthys nitidus nitidus,ECU,-7.769053668098865,0.20425493730566874
emmelichthys nitidus nitidus,GNQ,1.206975044260334,0.8815214272402547
emmelichthys nitidus nitidus,GAB,-4.286827957652233,-0.4701138745550019
emmelichthys nitidus nitidus,GMB,-21.890221620526034,-11.615487217700089
emmelichthys nitidus nitidus,GIN,-0.2495759589965423,1.5124172778273586
emmelichthys nitidus nitidus,GNB,-10.157007462411883,-7.251981122728727
emmelichthys nitidus nitidus,IDN,-1.6327133946466357,0.28478479310729765
emmelichthys nitidus nitidus,IDN,-5.115499934964595,-4.397729688919528
emmelichthys nitidus nitidus,KIR,4.421473860032045,1.6727453594738213
emmelichthys nitidus nitidus,MHL,-1.9521025374290846,-3.323749888019351
emmelichthys nitidus nitidus,FSM,-6.365942516929608,-4.411686799749879
emmelichthys nitidus nitidus,MOZ,-1.928468642801659,0.4315117410537039
emmelichthys nitidus nitidus,MMR,-1.95621719957467,-3.6737966933455275
emmelichthys nitidus nitidus,NRU,4.157643376163652,1.2848198617285704
emmelichthys nitidus nitidus,NGA,-2.262854348056219,-1.8318623736411637
emmelichthys nitidus nitidus,PLW,-10.242790516551969,-7.074554925094197
emmelichthys nitidus nitidus,PNG,-8.270315218482608,-7.004915730058752
emmelichthys nitidus nitidus,STP,-16.446562846573567,-16.5055244251558
emmelichthys nitidus nitidus,SEN,-12.545549418968807,-11.03468636663111
emmelichthys nitidus nitidus,SLB,-10.335380116953726,-13.901224373212997
emmelichthys nitidus nitidus,SOM,-0.6833265214843499,-3.092468487443706
emmelichthys nitidus nitidus,TWN,-5.752789106288204,-5.8804235968536425
emmelichthys nitidus nitidus,TUV,-3.4857189308530176,-2.080102377430871
emmelichthys nitidus nitidus,VUT,-6.097780026640192,-8.70931340811884
emmelichthys nitidus nitidus,VNM,-2.8813979096262305,-2.9411800248976228
nemipterus virgatus,ASM,-0.14133732764661666,0.06448603468987231
nemipterus virgatus,CHN,-0.5150938125442662,-2.0797620437407947
nemipterus virgatus,COK,-3.8852758280099144,-1.3344678513089394
nemipterus virgatus,SLV,-0.36947774003626743,-4.870002520226742
nemipterus virgatus,GTM,-1.244751536827327,-2.605771969815457
nemipterus virgatus,HND,0.21145683737088064,-0.41237900908477926
nemipterus virgatus,IDN,-13.430922712256399,-17.644078889894622
nemipterus virgatus,IDN,-7.188321039001709,-5.258558326219981
nemipterus virgatus,KIR,4.122135959162637,-0.3193981320115138
nemipterus virgatus,KIR,-0.6464273876247255,-6.030193276013949
nemipterus virgatus,KOR,6.384275778400609,1.6004003068425712
nemipterus virgatus,MHL,-2.127563291531764,-4.759649233688081
nemipterus virgatus,MEX,-0.566148325119295,-2.538456261177907
nemipterus virgatus,FSM,-5.778957625212048,-4.1452318379810675
nemipterus virgatus,MOZ,-3.1021626486530964,-2.956671010319682
nemipterus virgatus,MMR,-2.3180489755383493,-1.3040043577558902
nemipterus virgatus,PLW,-8.82531184663634,-5.526154943825481
nemipterus virgatus,PNG,-7.66194934201202,-8.9919787519035
nemipterus virgatus,WSM,-1.0036634588467965,0.1816687841093341
nemipterus virgatus,SGP,-5.875456029095486,-25.171841470879396
nemipterus virgatus,SLB,-12.342720444926993,-12.191360996128173
nemipterus virgatus,SOM,-0.8977397290197303,-1.4968290213175683
nemipterus virgatus,TWN,-3.0867838952715068,-3.2186058446565067
nemipterus virgatus,NA,-6.43675107326566,-4.191095545239427
nemipterus virgatus,TUV,-2.2902834830124776,-0.6286585408440509
nemipterus virgatus,VUT,-8.182833922313321,-10.786289750518517
nemipterus virgatus,VNM,-4.0481897787912535,-5.115395591495542
isacia conceptionis,ASM,6.945059871126332,-2.6180122303629116
isacia conceptionis,COK,-19.70782291454324,-9.195475485469295
isacia conceptionis,ECU,-1.4375540101353168,1.3471255502192252
isacia conceptionis,SLV,-2.955089193003801,6.877129801361965
isacia conceptionis,HND,-2.4810587654893568,-0.645690213546786
isacia conceptionis,KIR,-2.9143657634560713,-2.5007144222161735
isacia conceptionis,WSM,4.094223325607924,-0.9288339132934916
isacia conceptionis,NA,-2.8758040812761827,-56.818173688851225
plectorhinchus mediterraneus,ALB,32.031512087611965,32.031512087611965
plectorhinchus mediterraneus,ASM,3.0696917821689986,3.0696917821689986
plectorhinchus mediterraneus,CMR,-1.9386444282795605,-1.9386444282795605
plectorhinchus mediterraneus,CHN,-3.694581160375724,-3.694581160375724
plectorhinchus mediterraneus,COD,-11.045751049874774,-11.045751049874774
plectorhinchus mediterraneus,COG,-11.73468935812344,-11.73468935812344
plectorhinchus mediterraneus,COK,-1.7722695233260883,-1.7722695233260883
plectorhinchus mediterraneus,FRA,21.961927334082397,21.961927334082397
plectorhinchus mediterraneus,GRC,20.069969984187352,20.069969984187352
plectorhinchus mediterraneus,HRV,10.450698970182968,10.450698970182968
plectorhinchus mediterraneus,ECU,0.9487453006828529,0.9487453006828529
plectorhinchus mediterraneus,EGY,22.426780568298835,22.426780568298835
plectorhinchus mediterraneus,SLV,-5.413137367641651,-5.413137367641651
plectorhinchus mediterraneus,GNQ,-14.41662626511762,-14.41662626511762
plectorhinchus mediterraneus,FRA,-7.767161950731086,-7.767161950731086
plectorhinchus mediterraneus,FRA,13.900211670870801,13.900211670870801
plectorhinchus mediterraneus,GAB,-10.836637592672771,-10.836637592672771
plectorhinchus mediterraneus,GMB,-3.8391939104586355,-3.8391939104586355
plectorhinchus mediterraneus,GRC,25.562044353725472,25.562044353725472
plectorhinchus mediterraneus,GTM,-17.090177812121166,-17.090177812121166
plectorhinchus mediterraneus,GIN,-2.3944012239412458,-2.3944012239412458
plectorhinchus mediterraneus,GNB,-2.1748760700958667,-2.1748760700958667
plectorhinchus mediterraneus,HND,-3.2106956679269723,-3.2106956679269723
plectorhinchus mediterraneus,IDN,-5.299517396544813,-5.299517396544813
plectorhinchus mediterraneus,IDN,-24.95508693428932,-24.95508693428932
plectorhinchus mediterraneus,KIR,3.6952046216464765,3.6952046216464765
plectorhinchus mediterraneus,KIR,-4.717898182439561,-4.717898182439561
plectorhinchus mediterraneus,KOR,16.329770114968397,16.329770114968397
plectorhinchus mediterraneus,MHL,-0.9576194731156343,-0.9576194731156343
plectorhinchus mediterraneus,MEX,9.56909081502302,9.56909081502302
plectorhinchus mediterraneus,FSM,-11.413439518356663,-11.413439518356663
plectorhinchus mediterraneus,MNE,29.994125815925248,29.994125815925248
plectorhinchus mediterraneus,MAR,6.603692426335337,6.603692426335337
plectorhinchus mediterraneus,MOZ,2.067812087293893,2.067812087293893
plectorhinchus mediterraneus,MMR,0.29020232909357163,0.29020232909357163
plectorhinchus mediterraneus,NRU,0.22213904541367335,0.22213904541367335
plectorhinchus mediterraneus,NGA,-7.630378251168398,-7.630378251168398
plectorhinchus mediterraneus,PLW,-48.91686872062375,-48.91686872062375
plectorhinchus mediterraneus,PNG,-20.99450237281461,-20.99450237281461
plectorhinchus mediterraneus,RUS,36.622628858007495,36.622628858007495
plectorhinchus mediterraneus,WSM,2.3216890019870013,2.3216890019870013
plectorhinchus mediterraneus,STP,-10.127265168220232,-10.127265168220232
plectorhinchus mediterraneus,SEN,-1.9650452988400724,-1.9650452988400724
plectorhinchus mediterraneus,SGP,-8.565902110403647,-8.565902110403647
plectorhinchus mediterraneus,SLB,-29.99509188173586,-29.99509188173586
plectorhinchus mediterraneus,SOM,-0.9095801950633052,-0.9095801950633052
plectorhinchus mediterraneus,SYR,18.206323856244097,18.206323856244097
plectorhinchus mediterraneus,TWN,-4.200922936540798,-4.200922936540798
plectorhinchus mediterraneus,NA,-23.927479381420895,-23.927479381420895
plectorhinchus mediterraneus,TUN,6.65430021826898,6.65430021826898
plectorhinchus mediterraneus,TUR,27.865467608882717,27.865467608882717
plectorhinchus mediterraneus,TUV,-37.78423295795038,-37.78423295795038
plectorhinchus mediterraneus,VUT,1.472895173822116,1.472895173822116
plectorhinchus mediterraneus,VNM,-6.891368571016463,-6.891368571016463
pomadasys argenteus,CHN,3.7461566880717334,2.173701848518308
pomadasys argenteus,IDN,-17.06006508601286,-21.703911396150197
pomadasys argenteus,IDN,-6.741441765725963,-5.4222958244548
pomadasys argenteus,KOR,8.128227849974571,7.15407935185122
pomadasys argenteus,MHL,-2.9811356660637855,-1.630111308827679
pomadasys argenteus,FSM,7.976333945465257,8.27748390849864
pomadasys argenteus,MOZ,-6.108163610154514,-2.4372225565314096
pomadasys argenteus,MMR,0.00964160741572979,0.9768551415015888
pomadasys argenteus,PNG,-5.879397500626774,-6.7869409497168425
pomadasys argenteus,SGP,-6.044102223034372,-12.716417522539547
pomadasys argenteus,SLB,-12.216149077645907,-6.744641449208317
pomadasys argenteus,SOM,0.05356581818235979,0.12269316293554777
pomadasys argenteus,TWN,-0.6764773158541478,0.08762827746092285
pomadasys argenteus,VUT,-4.079341849986226,-3.4765588086422596
pomadasys argenteus,VNM,-3.2053528259683874,-2.5674768175185814
brachydeuterus auritus,CMR,0.06775481440378951,-1.2618378273633166
brachydeuterus auritus,COD,-3.3269739351646685,-3.359793079631615
brachydeuterus auritus,COG,-4.775993057212122,-4.5399224088342125
brachydeuterus auritus,GNQ,-1.510994540443908,-3.0554808620561875
brachydeuterus auritus,GAB,-3.9041483969881274,-3.985158182598957
brachydeuterus auritus,GMB,-10.23983282899866,-16.84532582127818
brachydeuterus auritus,GIN,-4.394123928914255,-6.252677131985742
brachydeuterus auritus,GNB,-6.240998469542409,-12.090906477620853
brachydeuterus auritus,MAR,4.3408422413031476,1.9229616367175189
brachydeuterus auritus,NGA,2.181900838786238,-0.36794250826387587
brachydeuterus auritus,SEN,-6.137270023856956,-11.329733547013172
conodon nobilis,MEX,2.800012666037508,1.5188964750741256
cynoscion analis,ASM,-0.9865438816828099,-1.4228794469918518
